id,article_id,media_id,media_name,title,link,original_id,is_origin,article_published_at,created_at,latest_scraped_at,sentiment,sentiment_label
386,0002829213,119,데일리안,"CU, 섬↔내륙 양방향 ‘해운 알뜰택배’ 서비스 오픈",/item/news_read.naver?article_id=0002829213&office_id=119&code=282330&page=1&sm=,,0,2024-05-13 08:53:00.000000,2024-05-16 17:28:12.324064,2024-05-17 02:54:20.699045,[[0.00095144 0.83742535 0.16162317]],Neutral
136,0002828700,119,데일리안,"BYC, 개리야스 여름 신제품 사전예약판매 실시",/item/news_read.naver?article_id=0002828700&office_id=119&code=001460&page=1&sm=,0160002307104,0,2024-05-10 10:55:00.000000,2024-05-16 17:28:03.551040,2024-05-17 02:49:52.121950,[[7.3124087e-05 9.9985206e-01 7.4778967e-05]],Neutral
15,0000026888,584,동아사이언스,"""AI 열풍에 고대역폭메모리 등 첨단 반도체 '순풍' 이어갈 것""",/item/news_read.naver?article_id=0000026888&office_id=584&code=265520&page=1&sm=,,1,2024-04-26 17:47:00.000000,2024-05-16 17:27:59.839950,2024-05-17 02:47:42.374433,[[7.1270554e-04 2.7643610e-03 9.9652290e-01]],Positive
16,0000026932,584,동아사이언스,우주 스타트업 코스닥 상장 '러시'…기술특례상장 높아진 문턱 넘어라,/item/news_read.naver?article_id=0000026932&office_id=584&code=211270&page=1&sm=,,0,2024-05-01 06:01:00.000000,2024-05-16 17:27:59.840477,2024-05-17 02:47:43.444057,[[0.00255376 0.90816927 0.08927687]],Neutral
558,0003545340,020,동아일보,"[이호 기자의 마켓ON]BBB급 AJ네트웍스, 회사채 수요예측서 ‘10...",/item/news_read.naver?article_id=0003545340&office_id=020&code=095570&page=4&sm=,,0,2024-01-29 17:07:00.000000,2024-05-16 17:28:19.322697,2024-05-17 02:54:55.130450,[[0.02812141 0.9374102  0.03446841]],Neutral
297,0003529914,020,동아일보,[경제계 인사]LX홀딩스 대표이사 사장 노진서 外,/item/news_read.naver?article_id=0003529914&office_id=020&code=126600&page=2&sm=,,0,2023-11-08 03:05:00.000000,2024-05-16 17:28:09.613577,2024-05-17 02:52:44.991435,[[3.767046e-05 9.999082e-01 5.409931e-05]],Neutral
279,0002170589,138,디지털데일리,"“中알리·테무에 대내외적 불확실성까지”…오너들 마운드 재등판, 무슨 일...",/item/news_read.naver?article_id=0002170589&office_id=138&code=027410&page=1&sm=,,0,2024-04-04 11:50:00.000000,2024-05-16 17:28:08.048011,2024-05-17 02:52:25.609748,[[2.0489626e-01 7.9443073e-01 6.7300105e-04]],Neutral
574,0002151584,138,디지털데일리,"“韓 첨단산업, 내일을 묻다”…산학연관 ’소부장 미래포럼’ 출범",/item/news_read.naver?article_id=0002151584&office_id=138&code=265520&page=4&sm=,,0,2023-07-04 16:13:00.000000,2024-05-16 17:28:19.859845,2024-05-17 02:54:55.777190,[[3.4978286e-05 9.9992287e-01 4.2248477e-05]],Neutral
277,0002168032,138,디지털데일리,[인터뷰] “삼성SDS는 국내 ERP 구축 1위 사업자…편견 대신 확신...,/item/news_read.naver?article_id=0002168032&office_id=138&code=095570&page=2&sm=,,0,2024-03-04 14:12:00.000000,2024-05-16 17:28:08.046305,2024-05-17 02:52:23.508222,[[0.01021897 0.9522382  0.03754278]],Neutral
321,0002150168,138,디지털데일리,[테크다이브] 애플 비전프로로 주목받는 마이크로 디스플레이…韓 DP·장...,/item/news_read.naver?article_id=0002150168&office_id=138&code=054620&page=3&sm=,,0,2023-06-12 09:22:00.000000,2024-05-16 17:28:10.172247,,[[0.00541482 0.01187677 0.9827084 ]],Positive
568,0002151591,138,디지털데일리,황철주 주성엔지니어링 “수출보다 수입 막힐까 두렵다…소부장 육성 절실...,/item/news_read.naver?article_id=0002151591&office_id=138&code=265520&page=4&sm=,,0,2023-07-04 17:13:00.000000,2024-05-16 17:28:19.338874,2024-05-17 02:54:55.436610,[[3.7505857e-03 9.9589741e-01 3.5201130e-04]],Neutral
579,0002151604,138,디지털데일리,"김정호 KAIST 교수 “챗GPT 시대, 소부장 기업 패키징 바라볼 때...",/item/news_read.naver?article_id=0002151604&office_id=138&code=265520&page=4&sm=,,0,2023-07-04 19:25:00.000000,2024-05-16 17:28:20.378115,2024-05-17 02:54:55.953275,[[4.483727e-05 9.998926e-01 6.254459e-05]],Neutral
605,0002168810,138,디지털데일리,[유통家] 경영 발판 확대·내실 다지기 초점 맞춘 유통주총…신사업은 실...,/item/news_read.naver?article_id=0002168810&office_id=138&code=027410&page=3&sm=,,0,2024-03-13 15:55:00.000000,2024-05-16 17:28:21.417791,2024-05-17 02:54:56.899391,[[0.11922185 0.82744724 0.05333084]],Neutral
312,0002151256,138,디지털데일리,"[소부장 TF] ? AP시스템, 삼성 반·디 동반자…""태양광·배터리 진...",/item/news_read.naver?article_id=0002151256&office_id=138&code=054620&page=3&sm=,,0,2023-06-29 10:01:00.000000,2024-05-16 17:28:10.158825,,[[9.8027027e-05 9.9980086e-01 1.0113526e-04]],Neutral
185,0002155188,138,디지털데일리,"[IMID2023] APS, RGB 기반 마이크로OLED 소개",/item/news_read.naver?article_id=0002155188&office_id=138&code=054620&page=2&sm=,,0,2023-08-24 15:48:00.000000,2024-05-16 17:28:04.861952,2024-05-17 02:50:45.083706,[[3.5713412e-04 1.6990633e-03 9.9794382e-01]],Positive
353,0002173168,138,디지털데일리,"CU, 섬↔내륙 양방향 ‘해운 알뜰택배’ 서비스 오픈",/item/news_read.naver?article_id=0002173168&office_id=138&code=282330&page=1&sm=,,1,2024-05-13 11:01:00.000000,2024-05-16 17:28:11.242281,2024-05-17 02:53:45.062226,[[0.00095144 0.83742535 0.16162317]],Neutral
590,0002169053,138,디지털데일리,[DD 주간브리핑] 정기주총 시즌 돌입…ICT업계 주요 전략 등에 관심,/item/news_read.naver?article_id=0002169053&office_id=138&code=027410&page=3&sm=,,0,2024-03-17 10:56:00.000000,2024-05-16 17:28:21.403212,2024-05-17 02:54:56.334250,[[4.0203766e-05 9.9990249e-01 5.7361984e-05]],Neutral
562,0002151605,138,디지털데일리,“한국판 ASML 나와야 한다…통상갈등 속 소부장 히든카드 절실”,/item/news_read.naver?article_id=0002151605&office_id=138&code=265520&page=4&sm=,1380002151606,0,2023-07-04 19:25:00.000000,2024-05-16 17:28:19.331127,2024-05-17 02:54:55.158433,[[5.4834050e-05 9.9988747e-01 5.7719120e-05]],Neutral
238,0002150168,138,디지털데일리,[테크다이브] 애플 비전프로로 주목받는 마이크로 디스플레이…韓 DP·장...,/item/news_read.naver?article_id=0002150168&office_id=138&code=054620&page=2&sm=,,0,2023-06-12 09:22:00.000000,2024-05-16 17:28:05.961495,2024-05-17 02:57:17.419386,[[0.00541482 0.01187677 0.9827084 ]],Positive
556,0002151606,138,디지털데일리,이재훈 소부장 미래포럼 의장 선임 “달라진 생태계 소통 역점 두고 추진...,/item/news_read.naver?article_id=0002151606&office_id=138&code=265520&page=4&sm=,,1,2023-07-04 19:25:00.000000,2024-05-16 17:28:19.319678,2024-05-17 02:54:54.776175,[[3.0863819e-05 9.9991536e-01 5.3786043e-05]],Neutral
228,0002151256,138,디지털데일리,"[소부장 TF] ? AP시스템, 삼성 반·디 동반자…""태양광·배터리 진...",/item/news_read.naver?article_id=0002151256&office_id=138&code=054620&page=2&sm=,,0,2023-06-29 10:01:00.000000,2024-05-16 17:28:05.447493,2024-05-17 02:57:17.328447,[[9.8027027e-05 9.9980086e-01 1.0113526e-04]],Neutral
147,0002164813,138,디지털데일리,"KSTEC, 진양오일씰과 APS 프로젝트 계약 체결",/item/news_read.naver?article_id=0002164813&office_id=138&code=054620&page=2&sm=,,0,2024-01-12 16:29:00.000000,2024-05-16 17:28:03.560866,2024-05-17 02:50:04.021405,[[4.39339528e-05 1.01444406e-04 9.99854565e-01]],Positive
582,0002151256,138,디지털데일리,"[소부장 TF] ? AP시스템, 삼성 반·디 동반자…""태양광·배터리 진...",/item/news_read.naver?article_id=0002151256&office_id=138&code=265520&page=4&sm=,,0,2023-06-29 10:01:00.000000,2024-05-16 17:28:20.888019,,[[9.8027027e-05 9.9980086e-01 1.0113526e-04]],Neutral
505,0002153094,138,디지털데일리,내달 16~18일 '2023 디스플레이산업 채용박람회' 개최,/item/news_read.naver?article_id=0002153094&office_id=138&code=265520&page=4&sm=,,1,2023-07-26 14:47:00.000000,2024-05-16 17:28:17.174884,2024-05-17 02:54:52.893636,[[3.7702874e-05 9.9990046e-01 6.1868661e-05]],Neutral
114,0002873877,029,디지털타임스,"한화운용, `ARIRANG고배당주` 월 분배로 변경…""연환산 5~6%...",/item/news_read.naver?article_id=0002873877&office_id=029&code=138930&page=1&sm=,,0,2024-05-16 09:49:00.000000,2024-05-16 17:28:01.992614,2024-05-17 02:49:28.535329,[[1.5524504e-04 4.7676564e-05 9.9979705e-01]],Positive
592,0002857031,029,디지털타임스,KT&G 사장 후보에 방경만 수석부사장,/item/news_read.naver?article_id=0002857031&office_id=029&code=006840&page=4&sm=,,0,2024-02-22 18:40:00.000000,2024-05-16 17:28:21.406176,2024-05-17 02:54:56.444808,[[5.2504958e-05 9.9986064e-01 8.6743879e-05]],Neutral
414,0002873177,029,디지털타임스,"CU, 가맹점 역량 강화 위한 온·오프라인 프로그램 진행",/item/news_read.naver?article_id=0002873177&office_id=029&code=282330&page=1&sm=,,1,2024-05-12 16:10:00.000000,2024-05-16 17:28:14.433009,2024-05-17 02:54:48.984597,[[4.6952489e-05 9.9988282e-01 7.0185015e-05]],Neutral
480,0002872468,029,디지털타임스,"역대 최대 실적 `카카오 뱅크`, 지방은행 1위 부산은행 위협",/item/news_read.naver?article_id=0002872468&office_id=029&code=138930&page=3&sm=,,0,2024-05-08 14:55:00.000000,2024-05-16 17:28:16.617182,2024-05-17 02:54:51.653600,[[9.5734897e-04 1.4731449e-04 9.9889529e-01]],Positive
342,0002873218,029,디지털타임스,밸류업 기대가 실망으로… 외인도 개미도 투자 망설인다,/item/news_read.naver?article_id=0002873218&office_id=029&code=138930&page=2&sm=,,0,2024-05-12 19:02:00.000000,2024-05-16 17:28:11.229789,2024-05-17 02:53:33.334509,[[9.9941933e-01 4.3185061e-04 1.4878130e-04]],Negative
97,0002862815,029,디지털타임스,"CJ올리브네트웍스, 전략 협력사 대상 `파트너스데이` 개최",/item/news_read.naver?article_id=0002862815&office_id=029&code=095570&page=1&sm=,,1,2024-03-22 17:19:00.000000,2024-05-16 17:28:01.460121,2024-05-17 02:49:10.030449,[[5.0896808e-05 9.9987066e-01 7.8473182e-05]],Neutral
131,0002873943,029,디지털타임스,"CU, 구독 서비스 전면 개편…하루 최대 5개 할인",/item/news_read.naver?article_id=0002873943&office_id=029&code=282330&page=1&sm=,,0,2024-05-16 13:18:00.000000,2024-05-16 17:28:03.537669,2024-05-17 02:49:46.776767,[[3.3794204e-05 9.9989140e-01 7.4763018e-05]],Neutral
554,0002862600,029,디지털타임스,"홍정국 BGF 부회장 ""인구감소 대응…K-편의점 진출 속도""",/item/news_read.naver?article_id=0002862600&office_id=029&code=027410&page=3&sm=,,1,2024-03-21 15:30:00.000000,2024-05-16 17:28:19.316314,2024-05-17 02:54:54.910121,[[0.0041912  0.08832975 0.907479  ]],Positive
608,0002860344,029,디지털타임스,유통가 오너들 `경영능력 증명하라`… 승계작업 `속도전`,/item/news_read.naver?article_id=0002860344&office_id=029&code=027410&page=3&sm=,,0,2024-03-11 19:00:00.000000,2024-05-16 17:28:21.420025,2024-05-17 02:54:57.037340,[[7.8214571e-04 9.9707711e-01 2.1407611e-03]],Neutral
93,0002856417,029,디지털타임스,"초전도체 테마주 들썩, 신성델타테크 상한가",/item/news_read.naver?article_id=0002856417&office_id=029&code=054620&page=1&sm=,,0,2024-02-20 16:12:00.000000,2024-05-16 17:28:01.452351,2024-05-17 02:49:05.785044,[[3.5403806e-05 8.4444328e-05 9.9988019e-01]],Positive
609,0002871983,029,디지털타임스,DGB·BNK·JB금융… PF 충당금에 갈린 성적표,/item/news_read.naver?article_id=0002871983&office_id=029&code=138930&page=4&sm=,,0,2024-05-06 17:33:00.000000,2024-05-16 17:28:21.421211,2024-05-17 02:54:56.946566,[[0.03822759 0.9597636  0.00200883]],Neutral
234,0002873766,029,디지털타임스,"""흑맥주와 짜장라면의 만남"" CU 풍미높인 `기네스 짜장면`",/item/news_read.naver?article_id=0002873766&office_id=029&code=282330&page=1&sm=,,1,2024-05-15 15:10:00.000000,2024-05-16 17:28:05.956542,2024-05-17 02:51:37.439100,[[8.4893763e-05 9.9978000e-01 1.3520468e-04]],Neutral
603,0000088983,024,매경이코노미,시중은행 전환 DGB…순익 부산銀.JB한테도 밀리네 [재계 TALK T...,/item/news_read.naver?article_id=0000088983&office_id=024&code=138930&page=4&sm=,,0,2024-05-06 21:02:00.000000,2024-05-16 17:28:21.416431,2024-05-17 02:54:56.784338,[[1.2915808e-01 8.7036097e-01 4.8091114e-04]],Neutral
546,0000087670,024,매경이코노미,"애경, 제주항공 주식 담보로 또 대출…얼마나 어렵길래 [재계 TALK ...",/item/news_read.naver?article_id=0000087670&office_id=024&code=006840&page=4&sm=,,0,2024-02-26 21:02:00.000000,2024-05-16 17:28:18.800871,2024-05-17 02:54:54.630874,[[0.3456292  0.6529461  0.00142463]],Neutral
224,0005303684,009,매일경제,생레몬 넣은 2세대 하이볼 편술족 입소문에 '품절대란' [MD의 추천],/item/news_read.naver?article_id=0005303684&office_id=009&code=282330&page=1&sm=,,0,2024-05-15 16:04:00.000000,2024-05-16 17:28:05.444937,2024-05-17 02:51:26.800653,[[3.5143925e-03 9.9629265e-01 1.9283064e-04]],Neutral
450,0005192318,009,매일경제,[코스닥 공시] AP위성 / 오르비텍,/item/news_read.naver?article_id=0005192318&office_id=009&code=211270&page=4&sm=,,0,2023-09-26 17:38:00.000000,2024-05-16 17:28:15.516027,2024-05-17 02:54:50.270669,[[1.4824461e-04 9.9908364e-01 7.6803373e-04]],Neutral
80,0005283197,009,매일경제,"AJ네트웍스, 로봇 렌탈 사업으로 한 단계 도약한다",/item/news_read.naver?article_id=0005283197&office_id=009&code=095570&page=1&sm=,,0,2024-04-04 10:06:00.000000,2024-05-16 17:27:59.893239,2024-05-17 02:48:51.816863,[[5.6178053e-04 2.3147557e-02 9.7629070e-01]],Positive
459,0005190275,009,매일경제,[코스닥 공시] 코난테크놀로지 / 엑세스바이오 / AP위성,/item/news_read.naver?article_id=0005190275&office_id=009&code=211270&page=4&sm=,,0,2023-09-21 17:56:00.000000,2024-05-16 17:28:16.057609,2024-05-17 02:54:50.715123,[[9.8113145e-05 9.9892384e-01 9.7806496e-04]],Neutral
251,0005261255,009,매일경제,오늘의 증시 일정(2월 21일),/item/news_read.naver?article_id=0005261255&office_id=009&code=139050&page=2&sm=,,0,2024-02-20 17:40:00.000000,2024-05-16 17:28:07.506215,2024-05-17 02:51:55.672249,[[3.6744481e-05 9.9991465e-01 4.8591097e-05]],Neutral
489,0005226897,009,매일경제,오늘의 증시 일정 (12월 8일),/item/news_read.naver?article_id=0005226897&office_id=009&code=139050&page=4&sm=,,1,2023-12-07 17:33:00.000000,2024-05-16 17:28:17.140959,2024-05-17 02:54:51.980160,[[3.5829220e-05 9.9991608e-01 4.8089547e-05]],Neutral
100,0005298897,009,매일경제,"유니드 이우일 대표, ‘바이바이 플라스틱 챌린지’ 동참",/item/news_read.naver?article_id=0005298897&office_id=009&code=027410&page=1&sm=,,0,2024-05-06 16:48:00.000000,2024-05-16 17:28:01.974615,2024-05-17 02:49:13.444070,[[6.259079e-05 9.998605e-01 7.686400e-05]],Neutral
525,0005169478,009,매일경제,오늘의 증시 일정 (8월 8일),/item/news_read.naver?article_id=0005169478&office_id=009&code=126600&page=3&sm=,,0,2023-08-07 17:38:00.000000,2024-05-16 17:28:17.714411,2024-05-17 02:54:53.633669,[[3.7929949e-05 9.9991608e-01 4.6062043e-05]],Neutral
282,0005215649,009,매일경제,"반도체 소부장 기업들 “中, 최대 잠재 위협...정부 지원 절실”",/item/news_read.naver?article_id=0005215649&office_id=009&code=265520&page=2&sm=,,0,2023-11-15 19:04:00.000000,2024-05-16 17:28:08.050053,2024-05-17 02:52:28.808019,[[0.3389785  0.6560795  0.00494206]],Neutral
8,0005300993,009,매일경제,매니저의 HOT종목,/item/news_read.naver?article_id=0005300993&office_id=009&code=211270&page=1&sm=,,0,2024-05-09 16:05:00.000000,2024-05-16 17:27:59.833950,2024-05-17 02:47:38.137062,[[1.2354105e-04 9.9897206e-01 9.0441346e-04]],Neutral
144,0005188320,009,매일경제,오늘의 증시 일정 (9월 19일),/item/news_read.naver?article_id=0005188320&office_id=009&code=109960&page=2&sm=,,0,2023-09-18 17:40:00.000000,2024-05-16 17:28:03.559199,2024-05-17 02:50:00.809457,[[3.7792528e-05 9.9991524e-01 4.6996214e-05]],Neutral
12,0005285263,009,매일경제,[코스닥 공시] 메지온 / 데이타솔루션 / 티에스아이 등,/item/news_read.naver?article_id=0005285263&office_id=009&code=139050&page=1&sm=,,0,2024-04-08 17:45:00.000000,2024-05-16 17:27:59.836684,2024-05-17 02:47:39.210900,[[6.3226740e-05 9.9979299e-01 1.4381784e-04]],Neutral
522,0005183545,009,매일경제,"""인공위성 자세 잡아주는게 제 특기죠""",/item/news_read.naver?article_id=0005183545&office_id=009&code=211270&page=4&sm=,,0,2023-09-07 17:10:00.000000,2024-05-16 17:28:17.705624,2024-05-17 02:54:53.650350,[[1.30484346e-04 9.99767721e-01 1.01735146e-04]],Neutral
518,0005170606,009,매일경제,오늘의 증시 일정(10일),/item/news_read.naver?article_id=0005170606&office_id=009&code=126600&page=3&sm=,,0,2023-08-09 17:25:00.000000,2024-05-16 17:28:17.190824,2024-05-17 02:54:53.437294,[[3.6947342e-05 9.9991286e-01 5.0148901e-05]],Neutral
528,0005252019,009,매일경제,‘연초효과’ 약해도 회사채 발행 역대 최대...비우량채 깜짝 인기,/item/news_read.naver?article_id=0005252019&office_id=009&code=095570&page=4&sm=,,0,2024-01-30 14:41:00.000000,2024-05-16 17:28:17.719350,2024-05-17 02:54:53.828644,[[4.976376e-05 9.998585e-01 9.164459e-05]],Neutral
358,0005140057,009,매일경제,"에이프로젠, 에이프로젠H&G와 허셉틴바이오시밀러 공동개발 계약 체결",/item/news_read.naver?article_id=0005140057&office_id=009&code=109960&page=3&sm=,,0,2023-06-05 18:31:00.000000,2024-05-16 17:28:11.248227,2024-05-17 02:53:50.468267,[[4.0874595e-05 1.1206921e-04 9.9984705e-01]],Positive
354,0005211005,009,매일경제,BGF그룹 “경영진 세대교체”…정기인사·조직개편 단행,/item/news_read.naver?article_id=0005211005&office_id=009&code=126600&page=2&sm=,0160002221316,0,2023-11-07 15:35:00.000000,2024-05-16 17:28:11.245374,2024-05-17 02:53:46.156314,[[4.9689625e-05 9.9984396e-01 1.0631302e-04]],Neutral
164,0005183624,009,매일경제,오늘의 증시 일정 (9월8일),/item/news_read.naver?article_id=0005183624&office_id=009&code=109960&page=2&sm=,,0,2023-09-07 17:53:00.000000,2024-05-16 17:28:04.077625,2024-05-17 02:50:22.371541,[[3.7577025e-05 9.9991202e-01 5.0362662e-05]],Neutral
345,0005248354,009,매일경제,오늘의 증시 일정 (1월 23일),/item/news_read.naver?article_id=0005248354&office_id=009&code=139050&page=3&sm=,,0,2024-01-22 17:53:00.000000,2024-05-16 17:28:11.232449,2024-05-17 02:53:36.521026,[[3.625813e-05 9.999188e-01 4.495791e-05]],Neutral
341,0005281608,009,매일경제,票대결보다 경영진 물밑 대화 행동주의 트러스톤 성과 눈길,/item/news_read.naver?article_id=0005281608&office_id=009&code=001460&page=2&sm=,,0,2024-04-01 17:31:00.000000,2024-05-16 17:28:11.228806,2024-05-17 02:53:32.251438,[[5.4461641e-05 9.9987626e-01 6.9278685e-05]],Neutral
34,0005252057,009,매일경제,"‘1조원 저주’ 3S, 창업주 별세로 가족이 지분 승계",/item/news_read.naver?article_id=0005252057&office_id=009&code=060310&page=1&sm=,,0,2024-01-30 15:45:00.000000,2024-05-16 17:27:59.856731,2024-05-17 02:48:02.560866,[[5.8034380e-05 9.9981755e-01 1.2446406e-04]],Neutral
40,0005294146,009,매일경제,"[MK라씨로] 기관투자자, 락앤락 대량 순매수",/item/news_read.naver?article_id=0005294146&office_id=009&code=265520&page=1&sm=,,0,2024-04-25 17:17:00.000000,2024-05-16 17:27:59.862030,2024-05-17 02:57:17.094817,[[4.9187813e-04 1.2026004e-04 9.9938786e-01]],Positive
43,0005249019,009,매일경제,[코스닥 공시] 3S / 와이지엔터테인먼,/item/news_read.naver?article_id=0005249019&office_id=009&code=060310&page=1&sm=,,0,2024-01-23 17:54:00.000000,2024-05-16 17:27:59.863691,2024-05-17 02:48:12.479960,[[8.3905514e-05 9.9962163e-01 2.9444689e-04]],Neutral
47,0005215498,009,매일경제,오늘의 증시일정 (11월16일),/item/news_read.naver?article_id=0005215498&office_id=009&code=109960&page=1&sm=,,0,2023-11-15 17:05:00.000000,2024-05-16 17:27:59.866102,2024-05-17 02:48:16.742690,[[3.6221107e-05 9.9991679e-01 4.6905661e-05]],Neutral
50,0005294146,009,매일경제,"[MK라씨로] 기관투자자, 락앤락 대량 순매수",/item/news_read.naver?article_id=0005294146&office_id=009&code=211270&page=1&sm=,,0,2024-04-25 17:17:00.000000,2024-05-16 17:27:59.869691,,[[4.9187813e-04 1.2026004e-04 9.9938786e-01]],Positive
426,0005278211,009,매일경제,"대한제강 오치훈 사장, 바이바이 플라스틱 챌린지 참여",/item/news_read.naver?article_id=0005278211&office_id=009&code=027410&page=2&sm=,,0,2024-03-26 10:25:00.000000,2024-05-16 17:28:14.444122,2024-05-17 02:54:49.475145,[[4.7578807e-05 9.9989319e-01 5.9243452e-05]],Neutral
65,0005201296,009,매일경제,오늘의 증시 일정 (10월19일),/item/news_read.naver?article_id=0005201296&office_id=009&code=109960&page=1&sm=,,0,2023-10-18 17:49:00.000000,2024-05-16 17:27:59.880006,2024-05-17 02:48:35.885032,[[3.8800015e-05 9.9991155e-01 4.9601702e-05]],Neutral
405,0005266601,009,매일경제,신형 항공기 50대 도입 … LCC 1위 굳힌다,/item/news_read.naver?article_id=0005266601&office_id=009&code=006840&page=3&sm=,,0,2024-03-03 17:16:00.000000,2024-05-16 17:28:14.420792,2024-05-17 02:54:40.981525,[[4.4191740e-05 1.1111148e-04 9.9984467e-01]],Positive
310,0005239940,009,매일경제,"[MK라씨로] 외국인, 반도체·제약株 샀다",/item/news_read.naver?article_id=0005239940&office_id=009&code=211270&page=3&sm=,,0,2024-01-04 17:43:00.000000,2024-05-16 17:28:10.156884,2024-05-17 02:52:58.861057,[[0.03404537 0.9596824  0.0062723 ]],Neutral
456,0000876932,088,매일신문,"카카오뱅크, 1분기 실적 '역대 최대'…지방은행 3곳 앞질렀다",/item/news_read.naver?article_id=0000876932&office_id=088&code=138930&page=3&sm=,,0,2024-05-08 18:31:00.000000,2024-05-16 17:28:16.042074,2024-05-17 02:54:50.658400,[[1.1989972e-02 2.4095271e-04 9.8776907e-01]],Positive
432,0000945055,417,머니S,"[특징주] AP시스템, 2차전지 사업 확장 '부각'… 장초반 3% 강세",/item/news_read.naver?article_id=0000945055&office_id=417&code=265520&page=3&sm=,,0,2023-08-29 09:55:00.000000,2024-05-16 17:28:14.449136,2024-05-17 02:54:49.706813,[[3.9673901e-05 9.6575292e-05 9.9986374e-01]],Positive
241,0000949839,417,머니S,"[특징주] 3S, 엔비디아 차세대 GPU 칩렛 설계 사용… 세계 첫 칩...",/item/news_read.naver?article_id=0000949839&office_id=417&code=060310&page=2&sm=,,0,2023-09-19 14:50:00.000000,2024-05-16 17:28:05.965291,,[[2.7296544e-04 4.3671054e-05 9.9968338e-01]],Positive
400,0000986238,417,머니S,아시아나 화물사업 인수 '4파전'...참여 기업 면면 보니,/item/news_read.naver?article_id=0000986238&office_id=417&code=006840&page=3&sm=,,0,2024-03-05 07:02:00.000000,2024-05-16 17:28:14.405042,2024-05-17 02:54:35.647171,[[0.03175847 0.6346427  0.33359882]],Neutral
316,0000983450,417,머니S,회사채·공모주 시장 훈풍에… 하이일드 펀드 인기,/item/news_read.naver?article_id=0000983450&office_id=417&code=095570&page=2&sm=,,0,2024-02-22 04:55:00.000000,2024-05-16 17:28:10.168716,2024-05-17 02:53:05.351421,[[4.5738816e-05 9.9990654e-01 4.7648056e-05]],Neutral
267,0000941045,417,머니S,"[특징주] 3S, 애플·삼성전자 참전한 3나노 탑재 신제품 출시 소식에...",/item/news_read.naver?article_id=0000941045&office_id=417&code=060310&page=2&sm=,,0,2023-08-09 13:25:00.000000,2024-05-16 17:28:08.031055,2024-05-17 02:52:12.793896,[[1.1246857e-03 4.2843134e-05 9.9883252e-01]],Positive
119,0000949839,417,머니S,"[특징주] 3S, 엔비디아 차세대 GPU 칩렛 설계 사용… 세계 첫 칩...",/item/news_read.naver?article_id=0000949839&office_id=417&code=060310&page=1&sm=,,0,2023-09-19 14:50:00.000000,2024-05-16 17:28:03.009425,2024-05-17 02:57:17.272009,[[2.7296544e-04 4.3671054e-05 9.9968338e-01]],Positive
292,0005004628,008,머니투데이,청약열풍에 인기 치솟는 공모주하이일드 펀드,/item/news_read.naver?article_id=0005004628&office_id=008&code=095570&page=2&sm=,,0,2024-02-27 15:28:00.000000,2024-05-16 17:28:09.097148,2024-05-17 02:52:39.684383,[[4.4789373e-05 9.9991286e-01 4.2301195e-05]],Neutral
422,0004933831,008,머니투데이,대장주 실종된 국내 증시…디스플레이 업종 한번 볼까?,/item/news_read.naver?article_id=0004933831&office_id=008&code=265520&page=3&sm=,,1,2023-09-04 17:14:00.000000,2024-05-16 17:28:14.440092,2024-05-17 02:54:49.356364,[[0.77669644 0.22232637 0.00097723]],Negative
195,0005023336,008,머니투데이,"홍정국 BGF 부회장, '바이바이 플라스틱 챌린지' 동참",/item/news_read.naver?article_id=0005023336&office_id=008&code=027410&page=1&sm=,,0,2024-04-09 09:57:00.000000,2024-05-16 17:28:04.888225,2024-05-17 02:50:56.018820,[[4.645346e-05 9.999044e-01 4.916351e-05]],Neutral
549,0004968853,008,머니투데이,"[단독]FIU ""바이낸스 자금세탁 리스크, 고팍스 변경신고 심사에 고려...",/item/news_read.naver?article_id=0004968853&office_id=008&code=139050&page=4&sm=,,0,2023-12-01 11:52:00.000000,2024-05-16 17:28:18.803113,2024-05-17 02:54:54.601262,[[0.96766025 0.02905114 0.00328866]],Negative
261,0004964392,008,머니투데이,"""땡큐, 외국인"" 코스피, 공매도 금지 첫날 종가 넘었다",/item/news_read.naver?article_id=0004964392&office_id=008&code=126600&page=2&sm=,,0,2023-11-21 16:10:00.000000,2024-05-16 17:28:08.024003,2024-05-17 02:52:06.353690,[[9.0499257e-04 9.9885416e-01 2.4093960e-04]],Neutral
417,0004933922,008,머니투데이,바닥 찍고 다시 뛰는 디스플레이株,/item/news_read.naver?article_id=0004933922&office_id=008&code=265520&page=3&sm=,,0,2023-09-05 05:20:00.000000,2024-05-16 17:28:14.435349,2024-05-17 02:54:49.144220,[[8.876639e-04 9.023811e-05 9.990221e-01]],Positive
121,0005038465,008,머니투데이,한화 'ARIRANG 고배당주' 월 배당 변경…연 6% 수준,/item/news_read.naver?article_id=0005038465&office_id=008&code=138930&page=1&sm=,,0,2024-05-16 09:30:00.000000,2024-05-16 17:28:03.011160,2024-05-17 02:49:36.022337,[[1.08655724e-04 5.64422007e-05 9.99834895e-01]],Positive
177,0005013284,008,머니투데이,"""벌써 왔어?"" 알리·테무 주문 늘면 웃는다…주가 2배 뛴 '이 종목'",/item/news_read.naver?article_id=0005013284&office_id=008&code=095570&page=1&sm=,,0,2024-03-18 15:30:00.000000,2024-05-16 17:28:04.096006,2024-05-17 02:50:36.501184,[[0.00286198 0.98264253 0.01449546]],Neutral
